Timestamp,ExtPressure (kPa),IntPressure (kPa),Temp (C),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
261084,135.30,102.04,9.69,0.240,0.503,-0.827,1.465,1.587,0.000
261186,134.59,102.04,9.70,0.239,0.503,-0.825,1.526,1.953,0.366
261289,135.30,102.04,9.69,0.239,0.502,-0.822,1.282,2.014,1.038
261392,134.11,102.04,9.69,0.238,0.503,-0.825,1.160,2.502,1.587
261495,133.63,102.04,9.69,0.239,0.504,-0.823,0.732,2.563,2.380
261597,133.39,102.04,9.69,0.234,0.507,-0.827,0.732,2.441,2.319
261712,135.78,102.04,9.69,0.228,0.506,-0.831,0.610,3.052,2.136
261815,135.30,102.04,9.69,0.230,0.507,-0.834,0.916,3.784,1.099
261918,134.35,102.04,9.70,0.227,0.505,-0.830,1.160,4.639,0.488
262020,134.59,102.04,9.69,0.222,0.505,-0.831,1.221,4.333,0.610
262123,132.19,102.04,9.69,0.216,0.505,-0.834,0.916,3.967,0.671
262226,134.59,102.04,9.69,0.211,0.505,-0.835,1.160,3.967,0.793
262329,135.54,102.04,9.69,0.206,0.506,-0.836,1.221,3.418,0.916
262432,134.83,102.04,9.69,0.202,0.506,-0.836,1.038,3.418,1.038
262547,133.87,102.04,9.69,0.198,0.507,-0.839,0.977,3.174,0.854
262650,133.87,102.04,9.69,0.194,0.505,-0.837,1.160,2.930,0.977
262753,134.11,102.04,9.69,0.193,0.505,-0.840,0.916,2.502,1.038
262855,134.11,102.04,9.70,0.193,0.505,-0.840,0.671,2.136,1.160
262958,135.30,102.05,9.69,0.192,0.505,-0.840,0.916,1.526,1.221
263061,134.59,102.04,9.69,0.194,0.506,-0.841,1.038,1.221,1.404
263164,133.63,102.04,9.69,0.194,0.511,-0.849,1.282,1.343,0.549
263266,134.35,102.04,9.69,0.199,0.511,-0.852,1.526,1.282,-0.183
263381,135.06,102.04,9.69,0.212,0.500,-0.821,2.014,1.404,-0.488
263484,135.78,102.04,9.69,0.199,0.516,-0.844,2.075,1.282,-0.610
263587,135.06,102.04,9.69,0.208,0.512,-0.845,2.563,1.404,-1.831
263690,134.11,102.04,9.69,0.222,0.519,-0.837,3.113,2.441,-3.723
263793,133.87,102.04,9.69,0.212,0.509,-0.829,3.479,2.441,-3.967
263895,135.30,102.04,9.69,0.215,0.511,-0.830,2.136,1.831,-2.380
263998,135.06,102.04,9.69,0.226,0.513,-0.828,1.221,0.854,-1.404
264101,134.59,102.04,9.69,0.229,0.510,-0.821,1.465,1.404,-0.916
264216,133.87,102.04,9.69,0.230,0.507,-0.821,1.221,1.343,-0.244
264319,133.15,102.04,9.69,0.226,0.503,-0.821,0.305,0.793,0.916
264421,134.35,102.04,9.69,0.238,0.504,-0.823,-0.732,-0.061,2.380
264524,132.91,102.04,9.69,0.231,0.498,-0.823,-0.671,-0.061,4.089
264627,133.87,102.04,9.68,0.217,0.515,-0.808,0.122,1.160,2.319
264730,134.59,102.04,9.69,0.236,0.498,-0.822,0.366,2.014,4.089
264832,132.67,102.04,9.69,0.226,0.508,-0.811,-0.305,1.526,5.127
264935,132.91,102.04,9.69,0.225,0.506,-0.826,-1.160,0.977,6.897
265050,133.63,102.04,9.69,0.213,0.501,-0.826,-1.526,-0.366,7.996
265153,133.63,102.04,9.69,0.210,0.510,-0.827,-2.441,-1.221,9.644
265256,134.35,102.04,9.69,0.197,0.501,-0.832,-3.113,-1.892,10.071
265358,134.83,102.04,9.69,0.190,0.499,-0.839,-3.418,-2.563,10.498
265461,134.11,102.04,9.69,0.190,0.499,-0.852,-2.808,-2.502,9.705
265564,133.87,102.04,9.69,0.192,0.500,-0.861,-2.258,-1.831,7.507
265667,134.11,102.04,9.69,0.198,0.499,-0.848,-1.343,-0.793,4.883
265782,135.30,102.04,9.69,0.198,0.506,-0.854,1.831,2.319,-1.221
265885,132.67,102.04,9.68,0.191,0.498,-0.854,2.625,3.235,-3.235
265987,134.35,102.04,9.68,0.197,0.501,-0.862,3.235,3.174,-3.540
266090,135.06,102.04,9.68,0.223,0.496,-0.823,3.601,3.662,-3.906
266193,135.06,102.04,9.68,0.233,0.502,-0.839,3.906,3.479,-4.211
266296,133.87,102.04,9.68,0.219,0.504,-0.830,3.723,3.479,-4.211
266398,133.15,102.04,9.69,0.221,0.504,-0.844,3.296,3.418,-3.723
266501,133.63,102.04,9.69,0.227,0.507,-0.828,2.747,2.869,-3.235
266616,131.96,102.04,9.69,0.231,0.511,-0.836,2.808,2.197,-3.235
266719,134.11,102.04,9.69,0.210,0.516,-0.841,2.869,1.831,-2.869
266822,134.11,102.04,9.69,0.233,0.513,-0.811,2.258,2.502,-2.197
266925,133.87,102.04,9.68,0.261,0.500,-0.814,1.221,4.761,-0.427
267028,134.83,102.04,9.69,0.248,0.515,-0.802,0.549,1.465,-0.183
267130,133.39,102.04,9.69,0.238,0.501,-0.819,1.831,2.991,-0.366
267233,134.35,102.04,9.69,0.226,0.511,-0.830,0.916,2.319,0.305
267336,132.91,102.04,9.68,0.218,0.512,-0.830,1.587,3.967,-1.770
267451,133.87,102.04,9.68,0.234,0.509,-0.820,1.709,4.578,-1.648
267554,134.11,102.04,9.68,0.223,0.505,-0.825,1.465,5.066,-1.526
267656,131.96,102.04,9.68,0.212,0.507,-0.828,1.892,5.310,-1.831
267759,132.67,102.04,9.68,0.211,0.514,-0.834,2.625,6.470,-3.113
267862,135.06,102.04,9.68,0.210,0.511,-0.832,2.625,6.287,-3.296
267965,134.35,102.03,9.68,0.207,0.511,-0.830,2.808,6.226,-3.357
268067,132.43,102.04,9.68,0.206,0.512,-0.831,2.747,6.226,-3.540
268170,134.35,102.04,9.68,0.202,0.513,-0.830,2.930,6.287,-3.662
268285,134.35,102.04,9.68,0.199,0.515,-0.832,3.052,6.226,-4.211
268388,132.19,102.04,9.68,0.199,0.518,-0.833,3.113,6.165,-4.578
268491,133.39,102.04,9.68,0.197,0.518,-0.832,3.052,6.165,-4.639
268593,133.39,102.04,9.68,0.197,0.519,-0.829,2.869,5.920,-5.188
268696,133.39,102.04,9.68,0.199,0.518,-0.825,3.113,5.798,-5.676
268799,133.63,102.04,9.68,0.199,0.518,-0.826,3.296,6.165,-6.409
268902,134.11,102.04,9.68,0.200,0.518,-0.826,3.418,6.470,-7.202
269005,134.59,102.04,9.68,0.206,0.520,-0.829,3.906,6.653,-8.057
269120,133.15,102.04,9.68,0.208,0.520,-0.824,3.845,6.897,-8.362
269222,131.96,102.04,9.68,0.212,0.521,-0.826,3.845,6.348,-7.751
269325,134.83,102.04,9.68,0.212,0.519,-0.822,3.784,6.470,-7.690
269428,131.96,102.04,9.68,0.217,0.520,-0.818,3.357,5.798,-6.409
269531,134.59,102.03,9.68,0.220,0.516,-0.822,3.479,5.981,-6.165
269634,134.35,102.04,9.68,0.222,0.520,-0.822,3.479,5.859,-6.226
269736,134.83,102.04,9.68,0.224,0.521,-0.821,3.662,6.042,-6.714
269839,134.11,102.04,9.68,0.227,0.519,-0.818,3.662,6.104,-5.920
269954,133.39,102.03,9.68,0.227,0.521,-0.817,3.601,5.676,-5.371
270057,134.11,102.04,9.68,0.229,0.522,-0.817,3.479,5.859,-5.188
270160,134.83,102.04,9.68,0.231,0.523,-0.817,3.479,6.531,-5.127
270263,132.19,102.03,9.68,0.231,0.521,-0.818,3.418,6.592,-4.883
270365,134.11,102.04,9.68,0.223,0.530,-0.819,3.357,6.348,-4.883
270468,134.35,102.04,9.68,0.227,0.528,-0.816,3.113,6.592,-4.578
270571,133.15,102.03,9.67,0.221,0.531,-0.819,3.174,6.592,-4.578
270674,134.11,102.03,9.68,0.221,0.532,-0.815,3.418,6.897,-4.517
270789,133.87,102.03,9.68,0.222,0.530,-0.815,3.540,7.202,-4.578
270891,134.35,102.03,9.67,0.220,0.532,-0.812,3.418,6.897,-4.700
270994,134.11,102.03,9.68,0.216,0.531,-0.813,3.479,6.836,-4.700
271097,134.35,102.03,9.68,0.212,0.533,-0.813,3.296,6.348,-4.395
271199,133.39,102.03,9.67,0.212,0.535,-0.815,3.357,6.775,-4.700
271302,134.35,102.03,9.68,0.212,0.536,-0.812,3.235,6.165,-4.211
271405,134.59,102.03,9.68,0.210,0.538,-0.815,3.174,5.371,-3.967
271520,133.63,102.03,9.67,0.214,0.533,-0.812,2.930,5.249,-3.662
271623,134.59,102.03,9.67,0.209,0.546,-0.821,2.747,5.005,-3.723
271726,134.11,102.03,9.67,0.207,0.541,-0.809,2.686,5.249,-4.395
271829,132.91,102.03,9.68,0.211,0.542,-0.813,2.380,4.883,-3.540
271932,134.59,102.03,9.67,0.222,0.526,-0.809,1.892,4.089,-2.625
272034,132.67,102.03,9.67,0.211,0.545,-0.815,1.221,3.723,-1.892
272137,134.35,102.03,9.68,0.210,0.536,-0.811,1.831,3.723,-2.502
272240,133.39,102.03,9.68,0.205,0.550,-0.815,1.709,3.113,-2.319
272355,134.11,102.03,9.67,0.205,0.545,-0.806,1.648,2.625,-1.404
272458,133.87,102.03,9.68,0.211,0.528,-0.807,1.221,1.831,0.488
272561,133.63,102.03,9.67,0.205,0.546,-0.804,0.427,0.549,1.892
272663,133.39,102.03,9.68,0.217,0.535,-0.814,1.343,0.793,2.014
272766,131.24,102.03,9.67,0.219,0.537,-0.810,0.671,0.427,2.441
272869,132.91,102.03,9.67,0.221,0.538,-0.808,0.671,0.610,2.808
272972,134.35,102.03,9.67,0.222,0.539,-0.807,0.488,0.183,2.625
273074,133.63,102.03,9.67,0.223,0.536,-0.808,0.488,0.000,2.441
273189,133.39,102.03,9.67,0.222,0.538,-0.809,0.671,0.366,2.380
273292,133.15,102.03,9.67,0.223,0.539,-0.809,0.366,0.671,2.563
273395,133.15,102.03,9.67,0.227,0.536,-0.808,0.610,0.732,2.319
273497,134.11,102.03,9.67,0.225,0.538,-0.807,0.244,1.038,2.319
273600,132.67,102.03,9.67,0.225,0.536,-0.809,0.610,1.099,2.136
273703,134.59,102.03,9.67,0.224,0.537,-0.810,0.366,1.526,2.014
273806,132.91,102.03,9.67,0.221,0.536,-0.809,-0.061,1.160,2.563
273908,133.63,102.03,9.68,0.220,0.536,-0.812,0.610,1.404,2.686
274024,133.15,102.03,9.68,0.220,0.537,-0.812,0.610,1.343,3.113
274126,134.11,102.03,9.67,0.219,0.536,-0.813,0.000,0.977,3.845
274229,133.63,102.03,9.67,0.219,0.536,-0.816,-0.122,0.549,4.333
274332,133.39,102.04,9.67,0.218,0.542,-0.826,0.122,0.671,3.845
274435,134.83,102.03,9.67,0.211,0.539,-0.823,0.488,1.282,3.052
274537,134.11,102.03,9.67,0.212,0.540,-0.818,0.122,0.305,3.601
274640,132.91,102.03,9.67,0.208,0.536,-0.813,-0.183,-1.099,5.066
274743,132.91,102.03,9.67,0.211,0.540,-0.806,-0.793,-2.136,6.836
274858,134.59,102.03,9.67,0.206,0.535,-0.811,-1.099,-2.930,8.057
274961,133.15,102.03,9.67,0.218,0.522,-0.809,-1.953,-4.517,10.742
275064,132.91,102.03,9.67,0.213,0.529,-0.806,-1.465,-5.188,11.292
275166,133.15,102.03,9.67,0.212,0.535,-0.808,-2.075,-6.042,12.939
275269,134.35,102.03,9.66,0.210,0.536,-0.809,-2.136,-5.859,12.573
275372,134.11,102.03,9.67,0.210,0.539,-0.809,-2.136,-5.798,12.756
275475,132.91,102.03,9.67,0.206,0.539,-0.806,-2.258,-5.798,12.451
275577,134.59,102.03,9.67,0.200,0.541,-0.808,-2.686,-5.676,12.024
275693,134.11,102.03,9.67,0.200,0.539,-0.802,-2.625,-5.371,11.658
275795,132.67,102.03,9.67,0.204,0.538,-0.806,-3.052,-5.310,11.108
275898,133.63,102.03,9.66,0.208,0.535,-0.822,-2.747,-4.639,9.827
276001,133.15,102.03,9.67,0.212,0.536,-0.822,-2.197,-3.174,7.935
276104,133.63,102.03,9.67,0.213,0.535,-0.820,-1.709,-2.319,6.165
276207,134.59,102.03,9.67,0.222,0.525,-0.817,-1.892,-1.953,5.554
276309,133.39,102.03,9.67,0.223,0.526,-0.825,-1.465,-1.465,4.761
276412,133.15,102.03,9.67,0.219,0.529,-0.832,-1.221,-0.916,4.211
276527,133.39,102.03,9.66,0.221,0.514,-0.832,-1.099,-0.305,3.967
276630,133.63,102.03,9.66,0.225,0.510,-0.836,-0.793,-0.427,4.333
276733,134.59,102.03,9.67,0.216,0.520,-0.830,-0.732,-0.732,4.761
276836,132.67,102.03,9.66,0.227,0.506,-0.820,-0.793,-1.038,5.798
276938,133.39,102.03,9.67,0.216,0.510,-0.821,-0.977,-1.648,7.385
277041,134.59,102.03,9.66,0.213,0.515,-0.819,-1.587,-2.747,8.911
277144,133.87,102.03,9.67,0.214,0.511,-0.820,-1.404,-2.930,10.315
277259,133.39,102.03,9.67,0.213,0.515,-0.824,-1.770,-3.845,11.169
277362,134.83,102.03,9.67,0.209,0.516,-0.825,-1.587,-4.150,11.902
277465,130.76,102.03,9.66,0.209,0.519,-0.828,-1.587,-4.333,11.597
277568,133.87,102.03,9.66,0.208,0.518,-0.830,-1.526,-4.150,11.780
277671,133.63,102.03,9.66,0.206,0.520,-0.828,-1.099,-3.723,10.864
277774,134.11,102.03,9.67,0.206,0.522,-0.824,-1.343,-3.540,10.071
277877,133.63,102.03,9.66,0.204,0.522,-0.824,-0.977,-3.357,9.460
277979,133.87,102.03,9.66,0.208,0.522,-0.821,-0.977,-3.113,8.850
278095,134.11,102.03,9.66,0.201,0.527,-0.830,-1.038,-1.648,6.775
278198,132.19,102.03,9.67,0.201,0.524,-0.825,-0.305,-0.732,4.761
278300,133.39,102.03,9.66,0.203,0.522,-0.825,-0.061,0.061,2.808
278403,131.48,102.03,9.66,0.204,0.521,-0.826,-0.061,1.221,1.160
278506,133.15,102.03,9.66,0.205,0.520,-0.826,0.549,1.892,-0.366
278609,134.35,102.03,9.66,0.207,0.519,-0.827,0.549,2.563,-1.465
278712,134.35,102.03,9.66,0.209,0.517,-0.828,1.099,2.930,-2.319
278815,134.35,102.03,9.66,0.211,0.514,-0.827,1.099,3.540,-2.869
278930,132.43,102.03,9.67,0.215,0.512,-0.827,0.916,2.930,-1.953
279033,134.35,102.04,9.66,0.215,0.513,-0.831,0.916,2.319,-0.916
279135,134.59,102.03,9.66,0.217,0.510,-0.829,0.488,1.709,0.183
279238,134.35,102.03,9.66,0.218,0.509,-0.830,0.732,1.038,1.404
279341,134.59,102.03,9.66,0.217,0.508,-0.828,0.244,0.183,2.319
279444,133.39,102.03,9.66,0.213,0.506,-0.824,-0.061,-0.854,4.211
279547,131.96,102.03,9.66,0.214,0.507,-0.830,0.000,-1.282,5.615
279649,131.96,102.03,9.66,0.228,0.513,-0.832,-0.488,-1.953,7.080
279765,132.67,102.03,9.66,0.214,0.514,-0.834,0.122,-1.709,6.714
279867,134.35,102.03,9.66,0.217,0.512,-0.827,-0.183,-1.648,6.348
279970,134.11,102.03,9.66,0.216,0.514,-0.826,0.793,-0.732,4.761
280073,133.63,102.03,9.66,0.217,0.516,-0.826,0.854,-0.305,4.150
280176,133.15,102.03,9.66,0.218,0.517,-0.824,1.160,0.549,3.235
280279,133.15,102.03,9.66,0.217,0.518,-0.827,1.160,1.343,2.136
280382,133.87,102.03,9.66,0.216,0.519,-0.823,1.221,1.892,0.977
280485,134.83,102.03,9.66,0.220,0.522,-0.828,1.221,2.686,-0.366
280601,133.63,102.03,9.66,0.217,0.517,-0.826,1.282,3.296,-0.977
280704,134.59,102.03,9.66,0.204,0.518,-0.835,1.099,3.784,-1.038
280807,132.91,102.03,9.66,0.209,0.520,-0.824,0.977,4.089,-1.587
280910,133.39,102.03,9.66,0.211,0.511,-0.829,1.343,4.395,-1.587
281013,133.87,102.03,9.66,0.213,0.508,-0.825,1.282,3.784,-1.038
281116,132.67,102.03,9.66,0.204,0.510,-0.823,1.465,3.540,-1.282
281219,133.39,102.03,9.66,0.208,0.514,-0.830,1.038,2.991,-0.244
281335,132.67,102.03,9.66,0.204,0.516,-0.835,1.038,2.869,-0.488
281438,133.87,102.03,9.66,0.205,0.513,-0.832,1.160,2.808,-0.366
281541,134.11,102.03,9.66,0.206,0.512,-0.829,1.160,2.136,0.305
281644,134.11,102.03,9.65,0.205,0.511,-0.831,1.282,1.526,0.977
281747,134.35,102.03,9.66,0.205,0.513,-0.832,1.038,1.099,1.465
281850,134.11,102.03,9.66,0.205,0.513,-0.828,0.854,0.427,1.953
281953,131.96,102.03,9.66,0.207,0.514,-0.831,1.099,0.061,2.136
282056,132.67,102.04,9.66,0.208,0.515,-0.828,0.732,-0.183,2.502
282208,134.35,102.03,9.66,0.211,0.517,-0.828,1.099,-0.061,2.441
282311,133.87,102.03,9.65,0.213,0.513,-0.820,0.916,0.000,2.380
282414,134.35,102.03,9.66,0.215,0.514,-0.823,0.793,-0.916,3.235
282516,133.87,102.03,9.66,0.219,0.518,-0.831,-0.610,-2.136,5.249
282619,134.11,102.03,9.66,0.210,0.510,-0.797,-1.587,-2.991,7.568
282728,133.39,102.03,9.65,0.210,0.512,-0.824,-3.052,-5.066,11.047
282831,132.43,102.03,9.66,0.236,0.522,-0.833,-4.272,-6.714,14.465
282934,133.39,102.03,9.65,0.187,0.508,-0.816,-5.493,-8.301,17.090
283050,132.67,102.03,9.66,0.216,0.513,-0.843,-6.104,-9.216,19.287
283153,133.63,102.03,9.65,0.209,0.501,-0.832,-5.676,-9.521,19.104
283255,134.59,102.03,9.65,0.266,0.494,-0.822,-3.784,-1.404,12.634
283358,134.11,102.03,9.66,0.216,0.534,-0.837,-1.953,-3.784,9.644
283461,134.59,102.03,9.66,0.203,0.499,-0.862,0.061,-2.563,6.897
283564,134.59,102.03,9.65,0.190,0.501,-0.846,-0.427,-1.587,5.005
283667,133.15,102.03,9.65,0.212,0.500,-0.833,-0.122,-1.892,5.554
283770,134.59,102.03,9.66,0.227,0.507,-0.838,0.427,-2.808,3.845
283885,133.15,102.03,9.66,0.326,0.530,-0.824,1.282,-3.174,2.258
283988,132.43,102.03,9.65,0.173,0.502,-0.879,1.282,-1.587,2.808
284091,134.59,102.03,9.65,0.218,0.489,-0.835,-0.183,0.000,4.639
284194,134.35,102.03,9.65,0.225,0.504,-0.831,-0.732,1.709,4.761
284297,134.35,102.03,9.65,0.244,0.505,-0.820,-0.488,0.549,4.822
284400,133.39,102.03,9.65,0.210,0.501,-0.851,-0.244,0.305,4.028
284502,132.67,102.03,9.65,0.230,0.502,-0.827,-0.305,0.977,3.479
284605,134.11,102.03,9.65,0.225,0.500,-0.830,0.244,0.610,2.869
284721,134.59,102.03,9.66,0.224,0.505,-0.837,0.427,2.075,2.136
284824,133.63,102.03,9.65,0.216,0.503,-0.839,0.610,2.502,1.465
284926,134.11,102.03,9.65,0.227,0.500,-0.838,0.549,2.991,0.671
285029,133.15,102.03,9.65,0.220,0.501,-0.838,0.854,2.808,-0.305
285132,133.87,102.03,9.65,0.201,0.491,-0.848,0.305,3.357,1.709
285235,133.39,102.03,9.65,0.201,0.491,-0.831,-0.305,2.075,1.953
285338,133.39,102.03,9.65,0.227,0.493,-0.828,0.549,2.686,1.770
285441,134.35,102.03,9.65,0.202,0.492,-0.840,-0.305,2.014,2.991
285556,135.06,102.03,9.65,0.207,0.497,-0.843,0.000,2.014,3.052
285659,133.87,102.03,9.65,0.206,0.497,-0.845,0.183,1.648,2.747
285761,133.15,102.03,9.65,0.209,0.500,-0.849,0.549,1.648,2.380
285864,133.63,102.03,9.65,0.191,0.495,-0.863,1.221,1.160,1.343
285967,134.59,102.03,9.65,0.184,0.501,-0.856,0.732,0.977,1.404
286070,135.06,102.03,9.65,0.186,0.494,-0.839,0.793,1.221,1.099
286173,134.35,102.03,9.65,0.191,0.493,-0.841,0.977,0.183,1.831
286275,132.67,102.03,9.65,0.205,0.490,-0.827,0.366,-0.549,3.357
286391,133.87,102.03,9.65,0.230,0.494,-0.815,0.427,-0.793,4.150
286493,133.63,102.03,9.65,0.197,0.500,-0.849,0.122,-1.404,4.089
286596,132.67,102.03,9.65,0.214,0.496,-0.836,0.183,-1.831,4.639
286699,134.11,102.03,9.65,0.208,0.501,-0.846,0.000,-1.526,4.089
286802,135.06,102.03,9.66,0.223,0.500,-0.836,-0.061,-0.488,3.906
286905,134.59,102.03,9.65,0.219,0.503,-0.841,0.244,-0.488,3.662
287007,132.91,102.03,9.65,0.208,0.498,-0.834,0.244,-0.854,3.479
287110,133.63,102.03,9.65,0.217,0.497,-0.835,0.000,-0.916,3.967
287225,134.59,102.03,9.65,0.224,0.498,-0.832,-0.244,-0.671,4.639
287328,133.39,102.03,9.65,0.225,0.499,-0.833,-0.244,-0.488,4.639
287431,131.96,102.03,9.65,0.225,0.498,-0.833,-0.366,-0.488,4.578
287534,132.43,102.03,9.65,0.228,0.500,-0.837,-0.122,-0.305,4.456
287636,133.87,102.03,9.65,0.228,0.501,-0.838,0.061,0.244,3.113
287739,135.06,102.03,9.65,0.226,0.501,-0.841,0.427,1.221,2.136
287842,132.91,102.03,9.65,0.226,0.501,-0.841,1.099,1.892,0.549
287945,133.39,102.03,9.65,0.218,0.496,-0.848,1.221,2.380,0.427
288036,132.67,102.03,9.65,0.218,0.496,-0.820,1.038,2.014,1.038
288138,134.35,102.03,9.65,0.215,0.490,-0.823,0.244,1.526,2.747
288241,134.83,102.03,9.65,0.211,0.495,-0.836,-0.305,0.549,4.150
288344,133.63,102.03,9.65,0.215,0.496,-0.842,-0.122,0.977,3.235
288447,134.35,102.03,9.65,0.214,0.495,-0.841,0.305,1.343,2.686
288550,132.91,102.03,9.65,0.212,0.494,-0.841,0.183,1.404,2.075
288652,133.63,102.03,9.65,0.211,0.498,-0.848,0.488,2.380,1.038
288767,133.87,102.03,9.65,0.203,0.500,-0.853,1.160,3.235,-0.061
288870,133.15,102.03,9.65,0.202,0.487,-0.856,1.282,3.540,-1.709
288973,133.39,102.03,9.65,0.208,0.482,-0.844,1.404,3.235,-1.160
289076,133.63,102.03,9.65,0.209,0.494,-0.838,1.526,3.906,-1.526
289179,134.83,102.03,9.64,0.193,0.500,-0.863,2.075,4.456,-2.563
289282,133.39,102.03,9.65,0.207,0.488,-0.860,2.991,4.028,-3.479
289384,132.43,102.03,9.64,0.198,0.492,-0.825,1.831,3.052,-2.197
289487,133.63,102.03,9.65,0.193,0.488,-0.845,1.526,2.441,-1.404
289602,133.39,102.03,9.64,0.205,0.497,-0.842,1.526,2.625,-0.366
289705,133.39,102.04,9.65,0.205,0.497,-0.843,1.526,2.380,0.671
289808,133.87,102.03,9.64,0.204,0.496,-0.840,0.854,1.343,2.075
289911,132.19,102.03,9.65,0.206,0.494,-0.834,0.610,0.366,3.601
290014,134.11,102.03,9.65,0.207,0.496,-0.842,0.488,-0.671,5.066
290116,134.11,102.03,9.65,0.214,0.469,-0.833,0.061,-0.977,5.310
290219,131.96,102.04,9.64,0.215,0.505,-0.839,0.244,-1.343,5.066
290322,133.63,102.03,9.64,0.212,0.499,-0.831,0.366,-1.282,4.883
290437,132.67,102.03,9.64,0.206,0.500,-0.832,0.061,-2.136,5.798
290540,131.96,102.04,9.65,0.213,0.504,-0.838,-0.122,-1.770,5.432
290643,131.48,102.03,9.65,0.215,0.506,-0.843,0.000,-1.465,4.578
290746,131.96,102.03,9.65,0.220,0.506,-0.840,0.854,-0.183,2.197
290849,133.15,102.03,9.64,0.221,0.503,-0.836,1.038,0.122,0.916
290952,132.67,102.03,9.64,0.224,0.502,-0.836,1.160,0.916,0.061
291054,133.63,102.03,9.64,0.221,0.505,-0.841,1.038,1.831,-0.916
291157,133.63,102.03,9.65,0.227,0.500,-0.835,1.648,2.319,-1.526
291272,134.83,102.03,9.65,0.226,0.504,-0.829,1.587,3.357,-2.136
291375,132.43,102.03,9.64,0.220,0.492,-0.855,1.160,3.540,-1.038
291478,134.35,102.03,9.64,0.226,0.497,-0.837,-0.122,2.380,1.770
291581,133.15,102.03,9.64,0.227,0.500,-0.839,0.305,2.747,1.038
291684,131.24,102.03,9.65,0.215,0.497,-0.856,0.610,3.113,0.427
291786,133.63,102.03,9.64,0.221,0.489,-0.832,1.160,3.357,0.244
291889,134.35,102.03,9.64,0.220,0.501,-0.846,0.916,3.479,1.404
291992,131.96,102.03,9.64,0.207,0.494,-0.837,0.916,2.869,1.282
292107,134.35,102.02,9.64,0.199,0.496,-0.837,0.793,2.014,2.136
292210,133.87,102.03,9.65,0.211,0.496,-0.838,0.000,1.282,4.333
292313,134.11,102.03,9.64,0.204,0.499,-0.843,0.183,1.404,3.845
292416,131.96,102.02,9.64,0.198,0.496,-0.840,0.122,1.160,4.700
292519,133.63,102.03,9.64,0.199,0.499,-0.847,0.000,0.916,4.028
292621,132.91,102.03,9.64,0.197,0.499,-0.844,0.122,1.038,3.357
292724,133.63,102.02,9.64,0.199,0.505,-0.853,0.732,1.709,2.136
292827,132.67,102.03,9.64,0.189,0.502,-0.850,1.099,2.014,0.610
292942,133.15,102.03,9.64,0.186,0.499,-0.842,0.854,1.709,1.099
293045,133.15,102.02,9.64,0.195,0.505,-0.848,1.038,1.709,0.427
293148,134.11,102.03,9.64,0.195,0.500,-0.852,1.587,2.380,-2.014
293251,132.19,102.03,9.64,0.203,0.492,-0.822,1.038,1.770,-0.610
293353,133.63,102.03,9.64,0.196,0.497,-0.842,0.610,1.038,-0.061
293456,132.91,102.03,9.64,0.199,0.501,-0.849,0.977,1.404,-0.183
293559,132.67,102.02,9.64,0.201,0.497,-0.847,1.343,1.770,-0.916
293662,130.76,102.03,9.64,0.204,0.494,-0.838,0.793,1.709,-0.427
293777,133.39,102.03,9.64,0.206,0.495,-0.837,0.366,0.916,0.671
293880,133.87,102.02,9.64,0.214,0.498,-0.848,0.610,0.488,1.587
293983,133.87,102.03,9.64,0.212,0.497,-0.837,0.061,0.244,2.319
294086,132.19,102.03,9.64,0.208,0.489,-0.819,-0.427,-0.916,4.395
294189,131.48,102.03,9.63,0.217,0.493,-0.845,-0.793,-1.038,5.249
294292,132.91,102.03,9.64,0.219,0.482,-0.845,-0.732,-1.587,6.042
294394,133.15,102.03,9.64,0.227,0.495,-0.841,-1.038,-1.648,6.958
294497,131.24,102.02,9.64,0.226,0.498,-0.843,-0.183,-1.099,4.883
294612,131.24,102.02,9.63,0.223,0.494,-0.851,0.366,0.610,3.357
294715,133.63,102.02,9.64,0.221,0.495,-0.835,0.183,1.160,3.113
294818,133.39,102.03,9.64,0.211,0.486,-0.840,-0.305,0.854,4.028
294921,133.87,102.03,9.64,0.213,0.490,-0.844,-0.732,0.854,4.578
295024,133.63,102.03,9.64,0.216,0.496,-0.851,-0.488,1.404,4.089
295127,131.72,102.02,9.64,0.204,0.490,-0.849,-0.549,1.892,4.517
295229,132.67,102.03,9.64,0.206,0.489,-0.849,-0.549,2.075,3.906
295332,132.67,102.03,9.64,0.208,0.489,-0.852,-0.366,2.258,3.601
295447,131.96,102.02,9.64,0.196,0.482,-0.850,-0.122,2.258,3.113
295550,133.39,102.03,9.64,0.188,0.483,-0.853,-0.427,1.892,3.174
295653,134.35,102.02,9.64,0.192,0.489,-0.864,-0.427,2.136,2.991
295756,133.63,102.02,9.64,0.190,0.476,-0.841,0.732,2.502,1.831
295859,132.67,102.02,9.63,0.187,0.479,-0.865,0.610,1.648,2.930
295962,132.67,102.02,9.63,0.177,0.473,-0.860,0.183,0.000,4.761
296064,132.67,102.02,9.63,0.183,0.480,-0.857,-0.549,-1.099,7.263
296167,133.39,102.03,9.64,0.183,0.481,-0.857,-0.977,-1.831,8.057
296282,131.48,102.02,9.64,0.185,0.481,-0.857,-0.671,-2.380,7.874
296385,133.63,102.02,9.64,0.186,0.483,-0.856,-0.671,-2.502,7.324
296488,132.91,102.03,9.63,0.187,0.483,-0.856,-0.183,-2.991,7.263
